https://api.github.com/repos/wmde/LOSH-Frontend/issues/125	https://api.github.com/repos/wmde/LOSH-Frontend	https://api.github.com/repos/wmde/LOSH-Frontend/issues/125/labels{/name}	https://api.github.com/repos/wmde/LOSH-Frontend/issues/125/comments	https://api.github.com/repos/wmde/LOSH-Frontend/issues/125/events	https://github.com/wmde/LOSH-Frontend/issues/125	1250954079	I_kwDOFr_Chc5KkAtf	125	add thumbnails on search page	[object Object]		open	false	null		null	0	2022-05-27T16:27:43Z	2022-06-21T14:30:42Z	null	NONE	null	to allow far faster assessment of usefulness of results	[object Object]	https://api.github.com/repos/wmde/LOSH-Frontend/issues/125/timeline	null	null
https://api.github.com/repos/wmde/LOSH-Frontend/issues/124	https://api.github.com/repos/wmde/LOSH-Frontend	https://api.github.com/repos/wmde/LOSH-Frontend/issues/124/labels{/name}	https://api.github.com/repos/wmde/LOSH-Frontend/issues/124/comments	https://api.github.com/repos/wmde/LOSH-Frontend/issues/124/events	https://github.com/wmde/LOSH-Frontend/issues/124	1250953361	I_kwDOFr_Chc5KkAiR	124	ordered list of `repo host`	[object Object]		open	false	null		null	0	2022-05-27T16:27:04Z	2022-05-27T16:27:04Z	null	NONE	null	so 

- repo hosts with most results appear on the top of the filter list (with number)
- repo hosts without results are now shown in the first place	[object Object]	https://api.github.com/repos/wmde/LOSH-Frontend/issues/124/timeline	null	null
https://api.github.com/repos/wmde/LOSH-Frontend/issues/123	https://api.github.com/repos/wmde/LOSH-Frontend	https://api.github.com/repos/wmde/LOSH-Frontend/issues/123/labels{/name}	https://api.github.com/repos/wmde/LOSH-Frontend/issues/123/comments	https://api.github.com/repos/wmde/LOSH-Frontend/issues/123/events	https://github.com/wmde/LOSH-Frontend/issues/123	1250935917	I_kwDOFr_Chc5Kj8Rt	123	"choose number of results" is not available always	[object Object]		open	false	null		null	0	2022-05-27T16:12:49Z	2022-05-27T16:12:49Z	null	NONE	null	sometimes the option is available, sometimes not	[object Object]	https://api.github.com/repos/wmde/LOSH-Frontend/issues/123/timeline	null	null
https://api.github.com/repos/wmde/LOSH-Frontend/issues/122	https://api.github.com/repos/wmde/LOSH-Frontend	https://api.github.com/repos/wmde/LOSH-Frontend/issues/122/labels{/name}	https://api.github.com/repos/wmde/LOSH-Frontend/issues/122/comments	https://api.github.com/repos/wmde/LOSH-Frontend/issues/122/events	https://github.com/wmde/LOSH-Frontend/issues/122	1250934073	I_kwDOFr_Chc5Kj705	122	download results only works for current page	[object Object]		open	false	null		null	0	2022-05-27T16:11:13Z	2022-05-27T16:11:13Z	null	NONE	null	…hence the download has to be repeated for _all_ pages

→ it should be possible to download all results by one click	[object Object]	https://api.github.com/repos/wmde/LOSH-Frontend/issues/122/timeline	null	null
https://api.github.com/repos/wmde/LOSH-Frontend/issues/121	https://api.github.com/repos/wmde/LOSH-Frontend	https://api.github.com/repos/wmde/LOSH-Frontend/issues/121/labels{/name}	https://api.github.com/repos/wmde/LOSH-Frontend/issues/121/comments	https://api.github.com/repos/wmde/LOSH-Frontend/issues/121/events	https://github.com/wmde/LOSH-Frontend/issues/121	1138709070	I_kwDOFr_Chc5D31JO	121	filter for open file formats (source files)	[object Object]		open	false	null		null	0	2022-02-15T13:38:27Z	2022-02-15T13:38:27Z	null	NONE	null	the current release of DIN SPEC 3105-1 makes no difference whether source files (especially CAD files) use an open or proprietary file format. However, in practice proprietary file formats require the use of proprietary software, which may be a significant barrier for OSH developers and makers (optional footnote: a basic CATIA license starts at $ 4.5k a year)

→ would be very helpful if one could filter results for open file formats	[object Object]	https://api.github.com/repos/wmde/LOSH-Frontend/issues/121/timeline	null	null
https://api.github.com/repos/wmde/LOSH-Frontend/issues/120	https://api.github.com/repos/wmde/LOSH-Frontend	https://api.github.com/repos/wmde/LOSH-Frontend/issues/120/labels{/name}	https://api.github.com/repos/wmde/LOSH-Frontend/issues/120/comments	https://api.github.com/repos/wmde/LOSH-Frontend/issues/120/events	https://github.com/wmde/LOSH-Frontend/issues/120	1137492116	I_kwDOFr_Chc5DzMCU	120	[Feature] add counter for results	[object Object]		open	false	null		null	0	2022-02-14T15:48:02Z	2022-02-14T15:48:02Z	null	NONE	null	would be great to know the total number of results when searching OSH

Also, when nothing is entered in the search bar, the counter could just display the total amount of items in the DB	[object Object]	https://api.github.com/repos/wmde/LOSH-Frontend/issues/120/timeline	null	null
https://api.github.com/repos/wmde/LOSH-Frontend/issues/118	https://api.github.com/repos/wmde/LOSH-Frontend	https://api.github.com/repos/wmde/LOSH-Frontend/issues/118/labels{/name}	https://api.github.com/repos/wmde/LOSH-Frontend/issues/118/comments	https://api.github.com/repos/wmde/LOSH-Frontend/issues/118/events	https://github.com/wmde/LOSH-Frontend/issues/118	1124501895	I_kwDOFr_Chc5DBomH	118	Project description in English, German and French	[object Object]		open	false	null		null	0	2022-02-04T18:39:20Z	2022-02-04T18:39:20Z	null	NONE	null	For European patents (EP patents), claims have to be written in German, English and French to make a first patent search easier. 

Personally, I would like to see this at the LOSH-Frontend as well, so that it is easier to find a project. At least the project description as shown on the detail page should be displayed in English, German and French (automatically translated for older projects) under the original description.
	[object Object]	https://api.github.com/repos/wmde/LOSH-Frontend/issues/118/timeline	null	null
